Date (GMT+1),Nuclear,Hydro Run-of-River,Biomass,Fossil brown coal / lignite,Fossil hard coal,Fossil oil,Fossil coal-derived gas,Fossil gas,Geothermal,Hydro water reservoir,Hydro pumped storage,Others,Waste,Wind offshore,Wind onshore,Solar,Load
,Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW)
2019-12-06T08:00+01:00,8850.2,1716.2,4780.5,11374.6,5986.5,451.1,,6594.6,20.4,366.6,3483.1,456.8,1228.8,3915.7,28792.1,67.4,74951.4
2019-12-06T08:15+01:00,8856.3,1717.1,4802.7,11409.3,6058.3,451.1,,6624.6,20.3,369.4,3380.3,456.9,1230.2,3920,28718.8,300,75383.1
2019-12-06T08:30+01:00,8859.4,1721.7,4828.4,11392.5,6109.1,451.1,,6625.3,20.2,349.1,3414.2,456.9,1220.6,3918.5,28664.7,690.3,75621.1
2019-12-06T08:45+01:00,8857.7,1712.5,4812.6,11189.6,6154.3,451.1,,6626.2,20.1,247.1,3149.1,456.8,1215.1,3918.2,28478.5,1297.6,75342
2019-12-06T09:00+01:00,8857,1708,4811.6,10798,6255.7,451.1,,6641.5,20,175.2,1351.3,458.2,1205.5,3915.9,28534.9,1919.1,75024.2
2019-12-06T09:15+01:00,8851.7,1700.3,4815.7,10708.5,6352.7,451.1,,6640.9,19.8,155.6,920.9,458.3,1180.7,3919.8,28810,2540.2,75085.9
2019-12-06T09:30+01:00,8857.4,1695.7,4818.3,10710.2,6347.1,451.1,,6656.6,19.6,159.5,815.1,458.4,1173.8,3919.5,28883.5,3010.2,75574.1
2019-12-06T09:45+01:00,8858.9,1693.2,4836.9,10586.9,6251.7,451.1,,6612.1,19.5,96.2,492.6,458.5,1182.1,3920.9,28928.5,3710.2,75740.4
2019-12-06T10:00+01:00,8856.4,1703.9,4807.3,10456.6,6192.2,451.9,,6511.1,19,220.5,1059.3,459.5,1216.5,4139.7,28911.3,4260.4,75496
2019-12-06T10:15+01:00,8847.3,1710.7,4815,10374.5,6165.4,452.8,,6442.4,18.5,115,774.3,459.3,1228.8,4533.3,29016.7,4795.5,75631.9
2019-12-06T10:30+01:00,8844.2,1715.3,4824.2,10377.1,5937.2,451.1,,6430.2,18.3,113.3,655,459.2,1230.2,4704.7,29185.9,5267,75698.9
2019-12-06T10:45+01:00,8835.8,1715.1,4837.3,10301.9,5895.8,451.1,,6418.7,18.2,64.7,496.9,459,1231.6,4858.3,29343.4,5699.5,75966.9
2019-12-06T11:00+01:00,8845,1711.5,4804.6,10365.3,5681,451.1,,6277.7,18.4,123.4,498.8,459.6,1227.5,4646,29472.6,6056.3,75911.4
2019-12-06T11:15+01:00,8842.2,1710.1,4824.9,10363.4,5504.3,451.1,,6287.3,18.1,118.3,485.7,459.5,1228.8,4557.4,29471.9,6260.6,75807.8
2019-12-06T11:30+01:00,8845.8,1711.4,4828.4,10365.4,5472.1,451.1,,6287,16.8,92.6,431.4,459.5,1228.8,4556.3,29520.8,6465,75603.5
2019-12-06T11:45+01:00,8844.4,1708.4,4819,10458.8,5417.5,451.1,,6285.6,16,89.9,390,459.5,1235.7,4556.1,29451.5,6577.2,75509.3
2019-12-06T12:00+01:00,8840.6,1706.6,4784.1,10711.6,5376.7,451.6,,6276.8,15.6,193.1,936,460.5,1237.4,4700.8,29417.2,6647,74949.4
2019-12-06T12:15+01:00,8838.6,1694.2,4792.6,10671.6,5412.6,452.6,,6274.8,15.3,139.4,419.1,460.4,1233.3,5162.1,29284.9,6596.5,74628.6
2019-12-06T12:30+01:00,8851.6,1683.6,4788.1,10713.4,5508.9,451.1,,6255.3,15,107.6,308.1,460.3,1244.3,5205.7,29422.8,6534.1,74506
2019-12-06T12:45+01:00,8859.3,1685.5,4818.5,10714.1,5464,451.1,,6262.2,14.8,102.2,377.4,460.2,1236.1,5205,29514.1,6300,74351.1
2019-12-06T13:00+01:00,8859.5,1677.4,4813.9,10710.8,5342.3,451.1,,6276.8,15.5,127.6,459.1,458.9,1236.1,5210.9,29749.4,6088,74120.9
2019-12-06T13:15+01:00,8857,1665.8,4803.2,10507.2,5288.2,451.1,,6275.1,15.9,135.9,229.2,459.1,1240.2,5369.2,29714.8,5786.9,73491.4
2019-12-06T13:30+01:00,8855.8,1655.9,4801.2,10294.5,5178.5,451.1,,6248.8,16.2,161.5,702.7,458.9,1240.2,5372.7,29608.9,5347.5,73314.5
2019-12-06T13:45+01:00,8854.7,1649.4,4793.2,10292.2,5069.8,451.1,,6248.1,16.3,144,748.9,459,1234.7,5366.3,29676,4861.1,72676.2
2019-12-06T14:00+01:00,8853.8,1646.7,4792.6,10529.1,4928.2,451.1,,6279.4,16.4,126.9,1942.2,458.8,1237.4,5349.7,29675.4,4326.3,72767.4
2019-12-06T14:15+01:00,8856.4,1644.9,4805.6,10421,4908.4,451.1,,6285.9,16.3,113,2006.3,459.2,1233.3,5068.6,29921.3,3747.6,72368.6
2019-12-06T14:30+01:00,8854.5,1643.7,4803.4,10554.7,4899.1,446.9,,6275.2,16.2,120.6,2348.9,459.4,1236.1,5063.4,30122.5,3088.2,72362.5
2019-12-06T14:45+01:00,8849.4,1646.3,4809.8,10672.4,4919,446.1,,6251.8,15.8,106.6,2574.9,459.3,1237.4,5059.1,30308,2455.2,72180.7
2019-12-06T15:00+01:00,8848.8,1643.4,4816.3,10950.9,4815.1,446.1,,6235.4,16.6,63,1560.6,459.8,1230.5,5055.3,30682.1,1882.5,72629
2019-12-06T15:15+01:00,8850.9,1646.6,4856.9,11126.9,4731.5,446.1,,6253.8,16.8,75.8,1430.6,459.9,1241.6,5049.4,31013.1,1264.4,72145.2
2019-12-06T15:30+01:00,8845.1,1640.7,4837,11329.5,4709.6,446.1,,6282.3,16.9,71.5,1516.6,459.7,1236.1,5040.9,31308,725.2,72404
2019-12-06T15:45+01:00,8840.8,1633.4,4836,11451.3,4680.3,446.1,,6325.1,17.1,62,1446.9,459.7,1241.6,5052,31628.2,296,72377.4
2019-12-06T16:00+01:00,8848.8,1631.4,4876.8,11882.7,4606.4,446.1,,6245.4,17.4,114,847.9,460.3,1241.6,5052.5,31921.9,58.6,73287.1
2019-12-06T16:15+01:00,8891.5,1631.2,4881.1,12049.9,4676.2,446.1,,6300.9,17.5,132.2,1413.3,460.2,1244.3,5056.7,32152.2,4.8,73886.4
2019-12-06T16:30+01:00,8891.6,1631,4887.9,12069.4,4709.6,446.1,,6367.3,17.2,146,1538.8,460.4,1236.1,5063.6,32550.1,0.2,74636
2019-12-06T16:45+01:00,8891.5,1625.4,4881.3,12139.8,4773.7,446.1,,6384.9,17.9,149.3,1713,460.1,1222.3,5065.1,32770.9,0.3,75116
2019-12-06T17:00+01:00,8885.3,1625,4925,12306.9,4906.1,446.1,,6363,18,159.7,1493.7,459.6,1229.2,5050,32972.9,0.6,75399.7
2019-12-06T17:15+01:00,8888.4,1618.4,4921.8,12327.8,4957.2,446.1,,6363.7,18.3,179.9,1434.1,459.9,1223.7,5054.5,33286,0.3,75369.2
2019-12-06T17:30+01:00,8881.9,1619.1,4937.4,12229.2,4977.1,446.1,,6344.4,18.5,131.8,1203.6,459.8,1229.2,5065.6,33654.4,0.1,75002.1
2019-12-06T17:45+01:00,8876.5,1614.1,4936.6,12149.4,4936.9,446.1,,6335.7,18.4,141.5,921.6,459.7,1237.4,5080.5,33902.3,0.2,74695.9
2019-12-06T18:00+01:00,8871.6,1609.9,4924.6,11968.1,4584.6,446.1,,6324.9,18.2,136.6,821.7,460.7,1237.4,5080.3,34070.9,0.2,74258.7
2019-12-06T18:15+01:00,8885.5,1606.2,4942.6,12004.6,4137.6,446.1,,6324.6,17.9,159.6,688.9,460.7,1230.5,5080.2,34212.5,0.1,74008.7
2019-12-06T18:30+01:00,8876.2,1604.2,4944.3,11906.2,3959.3,446.1,,6345.2,17.9,149.8,453.6,460.6,1222.3,5072.3,34501.9,0.1,73767.6
2019-12-06T18:45+01:00,8832.6,1602.3,4936.3,11926.4,3922.3,446.1,,6172.1,17.9,143.7,384,460.2,1218.2,5072.3,34771.5,0.1,73696.8
2019-12-06T19:00+01:00,8795.8,1603.6,4955.3,12037,3901.6,446.1,,5783.5,17.9,140.4,645.9,460.9,1222.3,5070.6,34968.2,0.2,72563.1
2019-12-06T19:15+01:00,8754.3,1597,4943.7,11876.1,3869.5,446.1,,5720.1,17.8,147.5,420.2,461,1233.3,5071.9,35062.6,0.1,71981.5
2019-12-06T19:30+01:00,8713.1,1590,4938.9,11578.5,3855.9,446.1,,5729.8,17.8,92.3,261.9,461.1,1227.8,5082,35217.7,0.1,71274
2019-12-06T19:45+01:00,8695.2,1589.8,4927.9,10855.3,3842.6,446.1,,5650.3,18,90.7,185.1,461,1230.5,5077.2,35492.1,0.2,70477.5
2019-12-06T20:00+01:00,8716.3,1593,4898.7,10221.9,3716.3,446.1,,5320.6,18,131.2,270,462.7,1358.1,5085.1,35830.8,0.1,69188.6
2019-12-06T20:15+01:00,8714.7,1586.1,4911,9811.1,3634.6,446.1,,5069.8,18,83.5,275.2,462.8,1354,4973.2,35870.2,0.1,68024.8
2019-12-06T20:30+01:00,8717.2,1581.7,4895.7,9357.5,3436.6,446.1,,5025.8,18,88.8,261.4,463,1349.8,4915.2,35845.8,0.1,67319.4
2019-12-06T20:45+01:00,8713.8,1578.8,4889.8,8574.9,3249.4,446.1,,4975.4,18,68.6,820.2,462.8,1354,5055.9,35648,0.1,66644.9
2019-12-06T21:00+01:00,8741.7,1579.2,4850.2,7901.3,2955.1,446.1,,4842.7,18.2,145.7,778.4,465,1363,5091.6,35627.9,0.1,65609.5
2019-12-06T21:15+01:00,8732,1576.3,4836.3,7493,2823.5,446.1,,4697.9,18.4,151.5,833.1,464.4,1360.2,5049.2,35496.4,0.1,65026.6
2019-12-06T21:30+01:00,8762.6,1574.5,4837.3,7190.7,2795,446.1,,4633.6,18.5,125.2,449.2,464.1,1354.7,4937.4,35543.8,0.2,64108.9
2019-12-06T21:45+01:00,8817.8,1574.6,4821.4,6868,2749.9,446.1,,4570.5,18.5,138.5,500.1,463.8,1350.6,4670.1,35601.7,0.2,63508.4
2019-12-06T22:00+01:00,8881,1575,4777.9,6702.2,2632.2,446.1,,4648.3,18.5,345.1,840.1,454,1365.7,4411,34425.9,0,62447.5
2019-12-06T22:15+01:00,8954.8,1575.1,4797.7,6307.1,2635.8,446.1,,4514.4,18.5,102.8,783.8,453.9,1356.1,4813.4,34642.8,0,61711
2019-12-06T22:30+01:00,8941.7,1573,4804.7,6274.4,2617.8,446.1,,4367.5,18.5,137.2,192.9,465.9,1350.6,5126.6,34760.5,0,60956
2019-12-06T22:45+01:00,8869.2,1575.6,4802.9,5800.2,2564.2,446.1,,4196.9,18.4,111.2,202.8,465.7,1342.3,5107.7,34840.8,0,59895.2
2019-12-06T23:00+01:00,8797.4,1575.8,4782.8,5403.1,2513.2,446.1,,3990.7,18.2,53.5,393.2,448.3,1354.5,5106.1,34702.4,0,59179.8
2019-12-06T23:15+01:00,8748.1,1579.3,4768.9,5257.4,2504.9,446.1,,3828,17.8,45.4,77.1,428.7,1353.1,5107.8,34651,0,57998.2
2019-12-06T23:30+01:00,8733.9,1578.3,4750.4,5119.2,2489.9,446.1,,3770.2,17.7,62.3,89.9,415.9,1358.6,5306.4,34510.4,0,57693.4
2019-12-06T23:45+01:00,8708.1,1581.1,4760.9,5099.1,2421.3,446.1,,3762,17.8,33.4,14.5,415.9,1357.3,5564.6,34569.6,0,56756.9
2019-12-07T00:00+01:00,8696.5,1586.9,4752.8,5097.8,2242.4,446.1,,3232.5,17.9,175.5,128.1,373.7,1409.4,5783.6,34540.7,0,56327.9
2019-12-07T00:15+01:00,8600.2,1586.7,4754.5,5061.8,2230.4,446.1,,3228.4,18,64.8,173.9,373.6,1412.2,5879.2,34460.6,0,55443.9
2019-12-07T00:30+01:00,8566.9,1591,4749,5059.7,2231.7,447.6,,3235.9,18,46.8,22.5,373.7,1417.7,6140.9,34366.3,0,54972.4
2019-12-07T00:45+01:00,8525.7,1588.6,4731.3,5071.6,2227.5,446.1,,3237.1,17.9,44,1.5,373.8,1410.8,6206.7,34397.5,0,54482.9
2019-12-07T01:00+01:00,8550.4,1585.6,4714.4,5030.5,2136.9,446.1,,3234.7,18,74.7,4.9,364.9,1387.6,6285.4,34211.3,0,53717.2
2019-12-07T01:15+01:00,8364.3,1585.4,4686.5,5007.7,2128.1,446.1,,3223.7,18,32.2,0.9,364.6,1382.1,6318.1,34037,0,53207.3
2019-12-07T01:30+01:00,8033.6,1586.8,4709.9,4995.2,2125.5,446.1,,3208.6,17.9,36.7,0.9,364.5,1382.1,6384.3,33980.8,0,52816.5
2019-12-07T01:45+01:00,7550,1588.7,4715.9,5023.8,2102.9,446.1,,3223.3,17.8,86.6,7.9,364.6,1354.6,6408.3,33766.4,0,52361
2019-12-07T02:00+01:00,7302.8,1590,4707,5072.8,2077.6,446.1,,3169,17.8,132.5,9.2,355.3,1362.8,6413.2,33831.8,0,51719.4
2019-12-07T02:15+01:00,7137.4,1593.5,4709.1,5018.4,2068.6,446.1,,3158.3,17.8,75.2,7.1,346.1,1365.6,6367.5,33817.1,0,51337
2019-12-07T02:30+01:00,7045.1,1594.5,4716.8,5001.4,2089.9,446.1,,3153.4,17.8,75.8,3.3,345.9,1368.3,6405,33832.7,0,51194.8
2019-12-07T02:45+01:00,6946.1,1589.2,4709.9,5099.3,2073.7,446.1,,3163.7,18,107.4,1.7,345.8,1364.2,6416.2,33955.5,0,51275.8
2019-12-07T03:00+01:00,6928.4,1589.5,4730.4,5197.9,2021.9,446.1,,3154.4,18.2,118.1,0.4,344.8,1360.1,6427.1,33880.2,0,50902.5
2019-12-07T03:15+01:00,6932.2,1590.4,4733.9,5166.7,2016.3,446.1,,3157.2,18.3,47.1,0.3,345.1,1342.2,6434.7,33858.1,0,50579.9
2019-12-07T03:30+01:00,6929.5,1586.4,4710.1,5177,2019,446.1,,3149.2,18.4,93.9,0.3,344.9,1353.2,6429.9,33561.5,0,50483.7
2019-12-07T03:45+01:00,6927.3,1586.4,4726.8,5198.8,2027.5,446.1,,3153.9,18.3,106.9,0.3,345,1350.4,6423.9,33574.9,0,50502.8
2019-12-07T04:00+01:00,6930.6,1586.4,4743.9,5153.2,2094.2,446.1,,3130.7,18.2,122.9,21.3,343.4,1360.1,6431.1,33665.4,0,50649
2019-12-07T04:15+01:00,6927.6,1588.7,4748.9,5080,2101,446.1,,3140.5,17.7,124,26.3,343.3,1357.3,6425.9,33755.3,0,50603.4
2019-12-07T04:30+01:00,6863.2,1589.7,4750.5,5068.2,2104.8,446.1,,3118.4,16.6,143,43.6,343.1,1368.3,6405.8,33746.5,0.3,50796.5
2019-12-07T04:45+01:00,6835.2,1594.4,4756.3,5063.3,2110.6,446.1,,3134.4,16.4,171.2,47,343.2,1369.7,6414.9,33723.5,0.5,51100.8
2019-12-07T05:00+01:00,6900.3,1597.6,4769.9,5079.9,2125.9,446.1,,3160,16.3,193.7,141,343.1,1377.8,6111.5,33829,0.5,51496.5
2019-12-07T05:15+01:00,6924.6,1598.4,4772.5,5096.9,2123.4,446.1,,3171.9,16.2,150.9,92.5,342.9,1383.3,6111.1,33960.3,0.5,51263.5
2019-12-07T05:30+01:00,6890.8,1594.4,4755.4,5145.1,2110,448.6,,3162.3,16.1,171.4,50.3,342.9,1381.9,6096.9,33953.1,0.6,51160.7
2019-12-07T05:45+01:00,6877.5,1596.2,4730.3,5108.1,2106.5,448.6,,3165.5,15.9,326.1,56.1,342.9,1375.1,6045.6,33464,0.6,51519.9
2019-12-07T06:00+01:00,6822,1589.3,4691.4,5097,2153.3,448.6,,3139.9,15.8,124.9,38.7,349.4,1368.8,6056.2,33602,0.6,51859.1
2019-12-07T06:15+01:00,6826.6,1587.9,4698,5106.1,2143.8,448.6,,3149.3,15.6,112.8,44.6,349.6,1364.7,5972.1,33845.6,0.7,52417.2
2019-12-07T06:30+01:00,6965.3,1587.2,4716.1,5090.1,2149.5,448.6,,3154,15.5,118.4,44.5,349.3,1366,5925.9,33992.5,2.1,52867.4
2019-12-07T06:45+01:00,7189.2,1587.2,4747.4,5101.9,2164,448.6,,3226.3,15.4,90.3,22.4,358.2,1374.3,5803.8,34191.5,1.4,53431.7
2019-12-07T07:00+01:00,7359.6,1592.6,4784.6,5224.5,2212,448.6,,3552.3,15.4,55.3,11.9,379.7,1378.4,5821.4,34179.5,1.4,54890.9
2019-12-07T07:15+01:00,7537.2,1593.1,4799.5,5313.1,2274.3,448.6,,3650.8,15.4,66.5,13.9,393.3,1379.8,5850.8,34150.3,0.7,55371
2019-12-07T07:30+01:00,7754.2,1593.5,4815.4,5363.5,2387,448.6,,3666,15.4,146.2,22.4,396.4,1378.4,5776.2,33962.1,0.8,56120.8
2019-12-07T07:45+01:00,7951.4,1588.1,4803.7,5512.5,2486.8,446.2,,3821.2,15.4,210.7,298.6,401.1,1385.3,5627.8,33703.5,3.1,56761.7
2019-12-07T08:00+01:00,8136.2,1586,4835.1,5787.9,2627.9,442.4,,4010.4,15.4,43.9,249.4,409.4,1393.2,5620.9,33172.4,26.7,57612.2
2019-12-07T08:15+01:00,8330.8,1588.5,4862,5967.2,2697.6,441.1,,4140.2,15.5,115.9,282.2,414.5,1389.1,5623.4,32761.6,133.2,58268.2
2019-12-07T08:30+01:00,8498.4,1590.5,4873.7,6190.3,2739.2,441.1,,4298.8,15.4,32.3,331.2,407.2,1389.1,5843.2,32406.6,313.1,58910.8
2019-12-07T08:45+01:00,8643.4,1590.2,4890.4,6703.4,2724.9,441.1,,4304.8,15.4,30.1,551.3,407.8,1393.2,5867.9,32255.2,567.9,59590.5
2019-12-07T09:00+01:00,8728.8,1587.2,4903.3,7536.4,2690.5,441.1,,4478,15.5,30.3,903.8,414.8,1390.2,5988.6,31894,947.4,60471.9
2019-12-07T09:15+01:00,8770.3,1584.2,4897.2,8092.2,2675.1,441.1,,4478.7,15.6,33.2,976.1,415.1,1391.6,5767.1,31727.3,1388.6,61057.9
2019-12-07T09:30+01:00,8785,1586.8,4907.9,8342.1,2668.9,441.1,,4482.3,15.7,45.6,1089.1,415,1394.3,5807.9,31294.5,1843.1,61856.6
2019-12-07T09:45+01:00,8778,1589.9,4923,8360.8,2666.2,441.1,,4428.1,15.7,30.9,1293.5,414.9,1386.1,6006.8,30980.6,2223.4,62558.5
2019-12-07T10:00+01:00,8740.7,1589.5,4932.1,7984.9,2671.9,441.1,,4505.3,15.7,32.1,384.5,414.9,1384.9,6137.2,30837.1,2555.4,62789.9
2019-12-07T10:15+01:00,8707.3,1590,4934.8,7753.1,2685,441.1,,4513.6,15.6,65.2,331.7,414.8,1387.6,5859.4,30642.9,2906.3,62897.4
2019-12-07T10:30+01:00,8705,1588.5,4930.1,7733.9,2682,441.1,,4500.7,15.6,54.2,413.5,414.6,1389,5917.4,30414.6,3218.5,63164.6
2019-12-07T10:45+01:00,8683.7,1587.2,4936.3,7746.5,2681,441.1,,4505.3,15.5,27.8,340.4,414.7,1391.7,6064.9,30245.9,3541.4,63629.8
2019-12-07T11:00+01:00,8666.5,1580,4914.5,7716.3,2676.1,441.1,,4500.8,15.4,173,1098.1,415.3,1386.2,6035.2,29855.2,3858,64010.2
2019-12-07T11:15+01:00,8620.6,1574,4905.8,7748.9,2671.1,441.1,,4523.9,15.4,130.5,948.3,415.4,1380.7,5899.4,29752.6,3987.1,64016.9
2019-12-07T11:30+01:00,8621.5,1576.2,4906.7,7873.8,2697.3,441.1,,4566.5,15.3,147.1,1037.3,415.7,1384.9,5681.7,29844.8,4024.5,64140.8
2019-12-07T11:45+01:00,8626.5,1573.4,4900.9,8023.2,2729.1,441.1,,4555.2,15.3,94,1007.3,415.5,1387.6,5912.1,29797.7,3987.8,64111.5
2019-12-07T12:00+01:00,8664.9,1567.7,4848.7,8566.9,2647.7,441.1,,4659.2,15.3,29.1,1079,416.5,1400.9,6037.6,29530.3,3972.3,63513.1
2019-12-07T12:15+01:00,8710.7,1571,4842.4,8763.1,2488.5,441.1,,4648.7,15.4,36.7,804.9,416.5,1384.4,5991.7,29118.8,4009.9,63513
2019-12-07T12:30+01:00,8759.4,1570.3,4836,8781.5,2454.9,441.6,,4642.9,15.3,68.6,757.5,416.4,1385.8,5578,28844.6,3951.8,63154.4
2019-12-07T12:45+01:00,8768.3,1570.5,4833.9,8790,2427.4,442.4,,4638.7,15.4,72.7,626.5,416.5,1376.1,5543.8,28558.6,4008.8,62803.9
2019-12-07T13:00+01:00,8788,1567.3,4800.8,8689.3,2426.3,441.1,,4564.5,15.5,82.4,905,417,1379,5362.9,28105.7,3853.6,62685.1
2019-12-07T13:15+01:00,8780.2,1569.8,4813,8694.1,2421.3,441.1,,4552.1,15.5,83.1,1289.9,417,1374.9,5022.7,27541,3569.5,61866.2
2019-12-07T13:30+01:00,8788.9,1574.8,4818,8765.6,2449.2,441.1,,4585.6,15.5,69.1,1566.2,416.9,1391.4,4929.2,26908.5,3375.9,61323.9
2019-12-07T13:45+01:00,8789.2,1572,4806.2,8853,2455.9,441.1,,4615.3,15.5,39.6,1451.1,416.9,1391.4,4972.7,26436.6,2965,60497.7
2019-12-07T14:00+01:00,8773.8,1571.9,4785.9,9092.3,2418.5,441.1,,4826.1,15.5,20.1,1237.5,417.4,1390.8,5250.4,26137.5,2618.7,60138.1
2019-12-07T14:15+01:00,8771.4,1573.5,4791.6,9204.8,2407.5,441.1,,4921.4,15.6,14.8,1160.2,417.4,1388,5636.3,25943.1,2293.2,59543.1
2019-12-07T14:30+01:00,8776.9,1572.2,4803.3,9257.9,2362.5,441.1,,4942.5,15.6,23.9,1115.6,417.4,1377,5885.3,25841,1905.3,59414.8
2019-12-07T14:45+01:00,8776.8,1569.3,4813.6,9274.8,2385.8,441.1,,4967.9,15.6,25.9,1080.2,417.4,1389.4,6017.6,25706.4,1459.2,59186.7
2019-12-07T15:00+01:00,8789.1,1561.9,4830.8,9281.9,2537.6,441.1,,4795.9,15.6,93.8,1533.4,417.1,1377.5,5855,25436.6,1128.2,59773
2019-12-07T15:15+01:00,8790.1,1557.2,4826.3,9274.4,2710.9,441.1,,4795.8,15.7,43.5,1556.7,417,1385.8,5832.7,25542.6,749.5,59540.5
2019-12-07T15:30+01:00,8795.2,1560.9,4854.8,9284.5,2779.7,441.1,,4883.3,15.7,59.5,1709.9,417.2,1384.4,5772.5,25710.1,413.2,59407.9
2019-12-07T15:45+01:00,8789.9,1562.2,4867.3,9273.3,2844.5,441.1,,4948.6,15.7,61.8,1949.6,417,1388.5,5793.9,25433.1,157.3,59660.2
2019-12-07T16:00+01:00,8782.2,1556.8,4899.5,9290,2854.9,441.1,,4933.6,15.9,19.7,2353.8,417.6,1385.4,5777.9,24948.3,33.3,60417.3
2019-12-07T16:15+01:00,8794,1555.7,4905.6,9293.6,2859.3,441.1,,4990.1,15.9,63.3,2824.7,417.6,1374.4,5676.7,24953.2,3.3,60934.7
2019-12-07T16:30+01:00,8792.1,1557.6,4922.9,9305.5,3002.1,441.1,,4976.4,16,169.4,3663.3,417.7,1374.4,5512.5,24679.1,0.8,61769.6
2019-12-07T16:45+01:00,8799.5,1554.9,4917.3,9292.9,3086.8,441.1,,5065.4,15.9,181.3,4333.6,417.6,1368.9,5416.3,24765.8,0.7,62455.1
2019-12-07T17:00+01:00,8782.5,1555.6,4964.6,9263.8,3101.2,441.1,,5143.2,16,20.1,3101.6,416.4,1378.8,5202.1,24964.2,0.7,63275.8
2019-12-07T17:15+01:00,8794.4,1556,4987.8,9276.7,3080.4,441.1,,5159.3,16,16.1,3080.9,416.4,1385.7,5058.3,25073.6,0.6,63295.6
2019-12-07T17:30+01:00,8791.7,1550.8,4989.3,9259.7,3057.6,441.1,,5173.1,16,39.7,3380.8,416.4,1377.4,5069.7,25083.8,0.3,63612.3
2019-12-07T17:45+01:00,8793.1,1549.1,5006.7,9263.6,3071.1,441.1,,5134,15.9,115.9,3470.8,416.4,1334.8,5147.6,24743.2,0.1,63693.3
2019-12-07T18:00+01:00,8791.4,1547.6,5019.2,9230.4,3063.9,441.1,,5125.8,15.8,152.2,3563.2,416.9,1369,5398.2,24517.4,0.1,63699
2019-12-07T18:15+01:00,8807.1,1542,5032.2,9151,2928.5,441.1,,5129.8,15.7,89.3,3449.3,417.1,1370.4,5725.6,24476.7,0.1,63545.8
2019-12-07T18:30+01:00,8878,1542.9,5048.5,8997.1,2700.8,441.1,,5077.7,15.7,37.4,3703.6,417.1,1378.7,5790.6,24562.5,0.1,63180.9
2019-12-07T18:45+01:00,8938.8,1539.1,5029.8,8914.8,2654.7,441.1,,5052.2,15.8,39.4,3791.5,417.2,1374.6,5756.4,24533.9,0.1,63144.4
2019-12-07T19:00+01:00,8972.3,1539.8,5038.3,8778.4,2658.6,441.1,,5081.2,15.8,177.4,4279.3,417.6,1384.8,5798.4,24435.4,0.1,62498.6
2019-12-07T19:15+01:00,9005.5,1541.6,5031,8717.5,2574.1,441.1,,5087.8,15.9,87.2,4008.6,417.6,1376.5,5695.5,24453.1,0.1,61815.5
2019-12-07T19:30+01:00,9051,1542.4,5034.9,8675.6,2470.3,441.1,,5000.6,16,72.3,3659.8,417.7,1379.3,5578.3,24582.4,0.2,61288.3
2019-12-07T19:45+01:00,9044.1,1542.6,5021.5,8585.2,2375.5,441.1,,4817.1,16,83.9,3435.3,417.6,1375.2,5671.3,24734.2,0.2,60625.9
2019-12-07T20:00+01:00,9078.9,1540.9,5006.6,8471.7,2323.3,441.1,,4814.1,16.1,295.6,4045.8,419.5,1377.3,5807.2,24677.7,0.2,59015.4
2019-12-07T20:15+01:00,9070.8,1544.7,5005.8,8330.9,2243.6,441.1,,4844.7,17,338.3,3519.6,419.4,1385.6,5949.1,24913.1,0.2,57956.2
2019-12-07T20:30+01:00,9068.3,1542.4,4987,8259.3,2158.2,441.1,,4719.3,17.1,57.9,3316.1,419.5,1385.6,6010.6,25045.9,0.1,57325.8
2019-12-07T20:45+01:00,9061.6,1543.5,4990,8076.2,2159.7,441.1,,4715.7,17.1,53,2845.1,419.6,1385.6,6012.5,25109.2,0.2,56649.8
2019-12-07T21:00+01:00,9074.9,1541.7,4948.1,7662.6,2144.8,441.1,,4697.8,17.1,278.4,2846,420.2,1381.6,6005.3,25220.9,0.2,55957.8
2019-12-07T21:15+01:00,9068.3,1535.2,4874.7,7441.3,2134.2,441.1,,4549.7,17.1,245,2961.4,420.3,1385.7,5986.4,25274.7,0.1,55863.1
2019-12-07T21:30+01:00,9053.2,1528.5,4809.9,7380.7,2130.8,441.1,,4505.8,17.2,66.1,2631,420.6,1375.7,6019.2,25491.1,0.1,55321.9
2019-12-07T21:45+01:00,9042.2,1534.4,4818,7180,2136.2,441.1,,4447.9,17.2,79,2265.1,420.1,1388.4,6065.8,25640.2,0.1,54903.4
2019-12-07T22:00+01:00,9059.1,1555.2,4866.3,6822.9,2127,441.1,,4398.1,17.3,152.4,1128.6,410.6,1386.1,6076,25189.4,0,54574.5
2019-12-07T22:15+01:00,8991.1,1569.5,4908,6633.4,2113.6,441.1,,4385.6,17.4,68.7,924,404.9,1388.9,6037.9,25211.5,0,53906.2
2019-12-07T22:30+01:00,8997.1,1571.1,4913.5,6501.8,2102.7,441.1,,4272.1,17.5,60.9,761.8,405.1,1386.1,5989.3,25117.9,0,53796.9
2019-12-07T22:45+01:00,9007.9,1571.9,4908.3,6276.9,2111.1,441.1,,4265.1,17.5,81.5,442.6,405.1,1378.9,5947.7,25474.5,0,52553.2
2019-12-07T23:00+01:00,8995.7,1574.5,4886.5,5879.2,2084.2,441.1,,3929.5,17.6,157,984.6,384.7,1383,5984.8,25701.1,0,51473
