Date (GMT+1),Nuclear,Hydro water reservoir,Others,Wind onshore,Load
,Power (MW),Power (MW),Power (MW),Power (MW),Power (MW)
2019-04-03T01:00+02:00,7090,4565,1314,3663,14345
2019-04-03T02:00+02:00,7093,4564,1320,3597,14462
2019-04-03T03:00+02:00,7095,4576,1321,3550,14682
2019-04-03T04:00+02:00,7093,5182,1329,3438,15096
2019-04-03T05:00+02:00,7091,6970,1357,3312,15878
2019-04-03T06:00+02:00,7088,8995,1373,2928,17484
2019-04-03T07:00+02:00,7086,10101,1412,2718,18686
2019-04-03T08:00+02:00,7082,10354,1409,2444,19050
2019-04-03T09:00+02:00,7084,10423,1348,2215,18943
2019-04-03T10:00+02:00,7087,10438,1272,1863,18445
2019-04-03T11:00+02:00,7088,10162,1242,1772,17847
2019-04-03T12:00+02:00,7088,9838,1225,1804,17155
2019-04-03T13:00+02:00,7089,9574,1259,1926,16983
2019-04-03T14:00+02:00,7091,9300,1260,2076,17059
2019-04-03T15:00+02:00,7085,9316,1228,2133,16993
2019-04-03T16:00+02:00,7082,9537,1216,2146,16948
2019-04-03T17:00+02:00,7078,9749,1213,2226,17163
2019-04-03T18:00+02:00,7078,9755,1219,2402,17143
2019-04-03T19:00+02:00,7077,9773,1222,2732,17369
2019-04-03T20:00+02:00,7079,9402,1222,2982,17396
2019-04-03T21:00+02:00,7080,8822,1234,3036,16501
2019-04-03T22:00+02:00,7086,7500,1267,3053,15440
2019-04-03T23:00+02:00,7088,6274,1271,2970,14719
2019-04-04T00:00+02:00,7090,5264,1247,2776,14059
2019-04-04T01:00+02:00,7090,4853,1227,2622,13883
2019-04-04T02:00+02:00,7093,4838,1227,2468,13862
2019-04-04T03:00+02:00,7095,4818,1237,2424,13813
2019-04-04T04:00+02:00,7096,5421,1240,2391,14339
2019-04-04T05:00+02:00,7095,6868,1251,2403,15155
2019-04-04T06:00+02:00,7092,8504,1285,2300,16701
2019-04-04T07:00+02:00,7091,9710,1320,2197,17933
2019-04-04T08:00+02:00,7089,10412,1352,2105,18390
2019-04-04T09:00+02:00,7087,10102,1335,1945,17952
2019-04-04T10:00+02:00,7086,9622,1319,1799,17686
2019-04-04T11:00+02:00,7085,9220,1283,1802,17231
2019-04-04T12:00+02:00,7083,9067,1305,1895,17050
2019-04-04T13:00+02:00,7081,8971,1274,1853,16630
2019-04-04T14:00+02:00,7083,8816,1277,1889,16434
2019-04-04T15:00+02:00,7082,8655,1247,1967,16457
2019-04-04T16:00+02:00,7082,8949,1197,1966,16329
2019-04-04T17:00+02:00,7080,9021,1175,1986,16326
2019-04-04T18:00+02:00,7080,9047,1215,2152,16429
2019-04-04T19:00+02:00,7081,8955,1249,2570,16730
2019-04-04T20:00+02:00,7083,8672,1228,2799,16553
2019-04-04T21:00+02:00,7085,8243,1282,2889,16001
2019-04-04T22:00+02:00,7087,7649,1289,3005,15259
2019-04-04T23:00+02:00,7090,6772,1302,3013,14310
2019-04-05T00:00+02:00,7015,5707,1309,2934,13793
2019-04-05T01:00+02:00,6826,5391,1296,2889,13567
2019-04-05T02:00+02:00,6624,5330,1299,2884,13776
2019-04-05T03:00+02:00,6630,5302,1300,2981,13810
2019-04-05T04:00+02:00,6716,5897,1351,2984,13912
2019-04-05T05:00+02:00,6778,6986,1337,3078,14859
2019-04-05T06:00+02:00,6859,9512,1368,3091,16693
2019-04-05T07:00+02:00,6878,9978,1461,3023,18147
2019-04-05T08:00+02:00,6910,10086,1436,2816,18438
2019-04-05T09:00+02:00,6988,10174,1438,2594,18056
2019-04-05T10:00+02:00,7009,10084,1385,2512,17651
2019-04-05T11:00+02:00,7055,9938,1424,2473,17167
2019-04-05T12:00+02:00,7122,9717,1380,2476,16713
2019-04-05T13:00+02:00,7130,9193,1328,2443,16322
2019-04-05T14:00+02:00,7142,8527,1307,2435,16049
2019-04-05T15:00+02:00,7143,8555,1289,2450,15906
2019-04-05T16:00+02:00,7144,9041,1268,2472,16040
2019-04-05T17:00+02:00,7138,9466,1238,2516,16291
2019-04-05T18:00+02:00,7131,9438,1216,2644,16236
2019-04-05T19:00+02:00,7130,9427,1214,2765,16280
