Date (GMT+1),Hydro Run of River,Fossil gas,Hydro water reservoir,Others,Wind onshore,Load
,Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW)
2019-11-02T07:00+01:00,1215.4,340.7,9412.2,1.6,647.8,15914.8
2019-11-02T08:00+01:00,1220.5,340.7,11020.2,1.6,674.6,16509.6
2019-11-02T09:00+01:00,1225.2,337.8,12410.8,1.7,688.9,17093.2
2019-11-02T10:00+01:00,1222.5,343.9,12881.7,1.6,780.7,17433.5
2019-11-02T11:00+01:00,1228.4,342.9,12410.3,1.6,845.7,17264.9
2019-11-02T12:00+01:00,1228,350.9,11916.4,1.6,911.8,17074.3
2019-11-02T13:00+01:00,1225.3,353.2,11363.1,1.6,1026.5,16954.4
2019-11-02T14:00+01:00,1227.4,350.9,11118,1.6,1035.9,16823.3
2019-11-02T15:00+01:00,1224.6,351.8,11209.2,1.6,1079.4,17037.7
2019-11-02T16:00+01:00,1227.3,348,12037.9,1.6,1075.9,17499.9
2019-11-02T17:00+01:00,1225.7,351.8,12266.1,1.5,1101.6,17918.3
2019-11-02T18:00+01:00,1219.9,348.9,12189.8,1.5,950.8,17782.2
2019-11-02T19:00+01:00,1217.5,369.8,11778.4,1.5,951.7,17595.8
2019-11-02T20:00+01:00,1218,368.2,11485.4,1.5,914,17201
2019-11-02T21:00+01:00,1215.9,369.9,10803.3,1.5,897,16911.2
2019-11-02T22:00+01:00,1210.8,369.2,10014.8,1.5,910.8,16503.7
2019-11-02T23:00+01:00,1205.3,369,9036,1.5,910.3,16077.3
2019-11-03T00:00+01:00,1145.3,365.5,8533.9,1.4,901,15605.7
2019-11-03T01:00+01:00,1134.1,368.9,8510.8,1.4,919.7,15373.7
2019-11-03T02:00+01:00,1130.2,364.8,8428.3,1.4,825.4,15157.2
2019-11-03T03:00+01:00,1123.9,369.1,8241.8,1.4,932.4,15197.3
2019-11-03T04:00+01:00,1124.9,365.1,8204.1,1.4,875,15168.8
2019-11-03T05:00+01:00,1121.8,368,8201.9,1.4,798.6,15208.8
2019-11-03T06:00+01:00,1124.7,368.5,8033.9,1.4,759.6,15349.1
2019-11-03T07:00+01:00,1122.1,367.7,8571.5,1.4,777.6,15909
2019-11-03T08:00+01:00,1122.9,365.9,9826.8,1.4,821.7,16511
2019-11-03T09:00+01:00,1136.5,364.9,10696.9,1.4,858.7,17006.6
2019-11-03T10:00+01:00,1133.9,367.9,11214.4,1.4,864.1,17294
2019-11-03T11:00+01:00,1145.5,367.2,11844.7,1.4,867.8,17394.6
2019-11-03T12:00+01:00,1127.9,369.9,12191.2,1.4,861.8,17249.8
2019-11-03T13:00+01:00,1128.1,363.6,11776.1,1.4,947.5,17304.1
2019-11-03T14:00+01:00,1140.1,359.9,12157.4,1.3,1003.3,17349.3
2019-11-03T15:00+01:00,1124.5,364.5,12699.4,1.3,1065.4,17628.1
2019-11-03T16:00+01:00,1125.7,344,13619.1,1.3,1067.1,17843.2
2019-11-03T17:00+01:00,1133.2,343,15443.4,1.3,1045,18077.4
2019-11-03T18:00+01:00,1127.9,348.3,15869.6,1.3,1045,18090.3
2019-11-03T19:00+01:00,1125.9,351.7,14264.9,1.3,998.8,17808.6
2019-11-03T20:00+01:00,1130.8,372,12785.7,1.3,1029.2,17780.7
2019-11-03T21:00+01:00,1122.8,369.2,11826.2,1.3,1023.1,17490.4
2019-11-03T22:00+01:00,1121.1,370.2,10730.7,1.3,1059.8,17032.1
2019-11-03T23:00+01:00,1121.8,368.6,9350.7,1.2,1031.1,16431.5
2019-11-04T00:00+01:00,1104.2,364.3,9166.6,1.2,1061.4,15934.3
2019-11-04T01:00+01:00,1090.5,365.8,9052.5,1.2,1131.6,15776.2
2019-11-04T02:00+01:00,1100.2,367.7,8969.8,1.2,1127.2,15723.8
2019-11-04T03:00+01:00,1100.8,360.1,9212.8,1.2,1048.6,15711.4
2019-11-04T04:00+01:00,1099.1,365.3,9785.7,1.2,1067.3,15898.6
2019-11-04T05:00+01:00,1098,349.3,10754.8,1.2,1013.5,16286.6
2019-11-04T06:00+01:00,1099.4,362.5,13569.2,1.2,986.5,17919
2019-11-04T07:00+01:00,1112,363.9,16930.5,1.2,945.5,19262
2019-11-04T08:00+01:00,1124,369.3,18498.7,1.2,930.5,19360.2
2019-11-04T09:00+01:00,1128.4,365.7,18953,1.2,927,19343.2
2019-11-04T10:00+01:00,1128.7,364.4,18696.1,1.2,911.4,19327.2
2019-11-04T11:00+01:00,1132.9,363.6,18219.5,1.2,831.1,18964.5
2019-11-04T12:00+01:00,1134.2,364.9,17586.7,1.3,792,18743
2019-11-04T13:00+01:00,1131.3,361.2,17976.9,1.2,760.2,18591.6
2019-11-04T14:00+01:00,1130.4,361.6,18269.1,1.2,695.3,18550.7
2019-11-04T15:00+01:00,1124.4,363.4,18335.1,1.1,743.9,18704.7
2019-11-04T16:00+01:00,1119,360.1,18976.3,1.1,756.7,19155.8
2019-11-04T17:00+01:00,1118,362.4,19325.4,1.1,724.7,19261.7
2019-11-04T18:00+01:00,1115.7,358.8,19159.8,1.1,701.1,19190.3
2019-11-04T19:00+01:00,1116.1,362.8,19088.6,1.2,687.9,19135.3
2019-11-04T20:00+01:00,1113.9,358,17597.2,1.2,585.9,18780.1
2019-11-04T21:00+01:00,1109.4,361.4,15541.5,1.1,567.8,18444.4
2019-11-04T22:00+01:00,1095.9,354.3,14508.4,1.1,539.6,17946.6
2019-11-04T23:00+01:00,1094.7,356.2,13002,0.8,487.6,17195.7
2019-11-05T00:00+01:00,1081.7,360,13126.1,1.4,447.6,16881.4
2019-11-05T01:00+01:00,1074.9,361.3,12807.1,1,390.8,16581.4
2019-11-05T02:00+01:00,1071.7,356.4,12565.9,1,389.8,16475
2019-11-05T03:00+01:00,1067.8,357.1,12627.5,1,323.2,16371.8
2019-11-05T04:00+01:00,1069.3,357.5,13387.6,1,295.6,16593.9
2019-11-05T05:00+01:00,1066.9,361,15073.5,1,267.3,17073.8
2019-11-05T06:00+01:00,1065.4,356.8,17051.7,0.9,279,18580.3
2019-11-05T07:00+01:00,1098.2,355.4,19566.8,0.9,265.5,20143
2019-11-05T08:00+01:00,1115.1,356.1,20424.1,0.9,241.8,20315.5
2019-11-05T09:00+01:00,1119.1,355.9,20430.7,0,228.7,20090.2
2019-11-05T10:00+01:00,1126.2,358.8,20628.3,0,191.1,19903.7
2019-11-05T11:00+01:00,1123.8,354.5,20573.4,0,164.4,19638.3
2019-11-05T12:00+01:00,1124.5,355.9,20603.8,0,137.5,19394.6
2019-11-05T13:00+01:00,1126,357.3,20701.9,0,104.8,19264.4
2019-11-05T14:00+01:00,1127.2,356,20800.4,0,106.3,19294
2019-11-05T15:00+01:00,1126.1,359.1,20840.5,0,141.9,19671.8
2019-11-05T16:00+01:00,1127.8,355.6,20846.5,0,165.3,20217.5
2019-11-05T17:00+01:00,1129.9,375.6,21632,0,179.8,20430.7
2019-11-05T18:00+01:00,1130.8,379.2,22065.8,0,136.8,20277.4
2019-11-05T19:00+01:00,1127.1,358.3,21947.5,0,116,20021.3
2019-11-05T20:00+01:00,1127.2,356.9,21930.8,0,137.7,19899.4
2019-11-05T21:00+01:00,1119.2,356.7,19604.4,0,184.5,19309.3
2019-11-05T22:00+01:00,1115.9,354.4,16746.8,0,208.4,18662.9
2019-11-05T23:00+01:00,1115.7,356.9,14539.9,0,202.5,17842
2019-11-06T00:00+01:00,1058.7,356.5,14407.3,0,200.7,17287.2
2019-11-06T01:00+01:00,1036.2,357.9,13994,0,208.7,16904.9
2019-11-06T02:00+01:00,1025.9,355.7,13827.9,0,291,16838.1
2019-11-06T03:00+01:00,1016.9,358.4,14151.5,0,267.1,16828.2
2019-11-06T04:00+01:00,1012.2,359.3,14999.5,0,243.8,16929.5
2019-11-06T05:00+01:00,1017.1,357.1,16194.5,0,262.5,17595
2019-11-06T06:00+01:00,1023.1,355.7,20371,0,290.4,19133.9
2019-11-06T07:00+01:00,1028.5,359.9,21299.1,0,298,20436.4
2019-11-06T08:00+01:00,996.6,356,20931.6,0,393.9,20770.2
2019-11-06T09:00+01:00,1003.7,355.8,21124.5,0,357.5,20755.5
2019-11-06T10:00+01:00,995.7,357.4,21090.9,0,319.1,20578.1
2019-11-06T11:00+01:00,999.8,357.3,21207.9,0.7,324.9,20364
2019-11-06T12:00+01:00,996.4,357.7,21122.3,0.7,281.5,20723.1
2019-11-06T13:00+01:00,995.8,357.2,21157.8,0.7,281.4,20272.9
2019-11-06T14:00+01:00,994.3,360.7,20763.4,0.7,287.6,20205
2019-11-06T15:00+01:00,991.6,352.9,20532.7,0.7,308.2,19944
2019-11-06T16:00+01:00,984.4,347.4,21076.5,0.7,325.7,20249.7
2019-11-06T17:00+01:00,987.2,353.5,21524.7,0.7,440.1,20514.2
2019-11-06T18:00+01:00,987,357.6,21866.8,0.7,365,20208.5
2019-11-06T19:00+01:00,996,357.4,21664.3,0.7,435.9,20170.8
2019-11-06T20:00+01:00,995.5,353.3,21430.5,0.7,367.2,19867.5
2019-11-06T21:00+01:00,993.3,355.9,20910.2,0.6,373.2,19481.6
2019-11-06T22:00+01:00,990.8,356.6,19116.9,0.6,373.9,18631.6
2019-11-06T23:00+01:00,983.3,354.7,16325.5,0.6,381.8,17999
2019-11-07T00:00+01:00,982,357.2,15478.2,0.6,459.7,17550.6
2019-11-07T01:00+01:00,977.1,358.7,14648.9,0.6,430.8,17102.6
2019-11-07T02:00+01:00,976,357.4,14396,0.6,402.7,16920.2
2019-11-07T03:00+01:00,975.1,359.8,14729.5,0.6,388.9,17010
2019-11-07T04:00+01:00,978.6,358.4,15853.9,0.6,408,17285.3
2019-11-07T05:00+01:00,979.3,360.9,17437.4,0.6,419.4,17783.9
2019-11-07T06:00+01:00,978.6,357.4,19924.2,0.6,444.8,19280.2
2019-11-07T07:00+01:00,983.1,355.2,21217.3,0.6,409.9,20767
2019-11-07T08:00+01:00,987.2,348.2,21127,0.6,421.8,20952.1
2019-11-07T09:00+01:00,977.2,348.7,21236.1,0.6,382,20752.3
2019-11-07T10:00+01:00,978.6,353.8,21187.7,0.6,353.1,20607.1
2019-11-07T11:00+01:00,976.5,360.6,20965.5,0.5,330.5,20356.4
2019-11-07T12:00+01:00,976.5,345.6,20741.7,0.6,303.2,20048.7
2019-11-07T13:00+01:00,948.5,351,20794.9,0.6,316,20160.2
2019-11-07T14:00+01:00,950.6,351.5,20678.4,0.6,294.6,20044
2019-11-07T15:00+01:00,973.1,353.1,21044.7,0.6,270.7,20217.7
2019-11-07T16:00+01:00,976.6,334.9,21262.3,0.6,295.1,20663.6
2019-11-07T17:00+01:00,978.6,334.7,21561,0.6,320.1,20738.9
2019-11-07T18:00+01:00,980.3,334.4,21558.4,0.5,385.1,20584.7
2019-11-07T19:00+01:00,979.6,350.9,21068.9,0.5,338.4,20346.9
2019-11-07T20:00+01:00,983.2,355.8,19688.1,0.5,360.9,19937.8
2019-11-07T21:00+01:00,992.7,358.5,17731.5,0.5,382.3,19610.2
2019-11-07T22:00+01:00,997.4,353.8,16439,0.5,381.2,19030.3
2019-11-07T23:00+01:00,992.4,359.3,15331.8,0.5,372.6,18217.3
2019-11-08T00:00+01:00,970.1,357.2,14272.6,0.5,387.7,17652.2
2019-11-08T01:00+01:00,960.2,358.7,13534.6,0.5,438.8,17307.7
2019-11-08T02:00+01:00,955.1,358.9,13003.3,0.5,393.1,17124.2
2019-11-08T03:00+01:00,951,359.2,13025.8,0.5,340.2,17091.6
2019-11-08T04:00+01:00,951.8,358.3,13929,0.5,329.5,17266.1
2019-11-08T05:00+01:00,957.4,360.3,16020.5,0.5,351.5,17832.7
2019-11-08T06:00+01:00,960.7,357.3,19834.7,0.5,381.5,19244.8
2019-11-08T07:00+01:00,961.8,359.2,22111.8,0.4,377.1,20869.3
2019-11-08T08:00+01:00,969.7,352.6,22486.7,0.4,331.4,21197
2019-11-08T09:00+01:00,968,360.8,22241.4,0.4,303.1,21164.5
2019-11-08T10:00+01:00,966.1,357.3,22422.2,0.4,263.8,21004.8
2019-11-08T11:00+01:00,965.2,361.1,22657.8,0.4,234.4,20991.9
2019-11-08T12:00+01:00,963.6,361,22254.3,0.4,189.9,20664.4
2019-11-08T13:00+01:00,945.5,360.1,22322.2,0.4,161.8,20600.4
2019-11-08T14:00+01:00,945.6,366.5,22380,0.4,150.7,20491.5
2019-11-08T15:00+01:00,938.2,361.1,23019.8,0.4,144.3,20881
2019-11-08T16:00+01:00,939.5,363.2,22911.3,0.4,155.9,20612.4
2019-11-08T17:00+01:00,940.5,379.3,22984.8,0.4,159.5,20885.3
2019-11-08T18:00+01:00,939,397.3,22507.9,0.4,237.3,20694.7
2019-11-08T19:00+01:00,934,365,21757.8,0.4,238.6,20307.4
2019-11-08T20:00+01:00,929.4,361.3,20813.1,0.4,243.9,19905.1
2019-11-08T21:00+01:00,916.1,362.8,20097.8,0.4,215.8,19307.3
2019-11-08T22:00+01:00,908.4,364.7,19093.8,0.4,155,18711.4
2019-11-08T23:00+01:00,899.3,365.1,16615.6,0.4,260.8,18168
2019-11-09T00:00+01:00,880.8,359.1,17067.7,0.4,182.3,17663.6
2019-11-09T01:00+01:00,869.9,363.5,14907,0.4,166.4,17237.4
2019-11-09T02:00+01:00,865.9,356.7,13708.9,0.4,229.7,17070.6
2019-11-09T03:00+01:00,860.9,363.2,13047.8,0.4,273.6,17061.4
2019-11-09T04:00+01:00,860.9,360.5,13134.2,0.4,285.8,17083.7
2019-11-09T05:00+01:00,859.9,358.4,13456.2,0.4,319.6,17198.9
2019-11-09T06:00+01:00,859.8,358.6,14960.6,0.4,327.5,17576.8
2019-11-09T07:00+01:00,859.7,358.7,17097.1,0.4,367.9,18169.7
2019-11-09T08:00+01:00,867.7,359,18137.5,0.3,385.5,18646.4
2019-11-09T09:00+01:00,867.1,355,19842.8,0.3,442.7,19356.9
2019-11-09T10:00+01:00,865.8,359.3,20086,0.4,501.6,19729.9
2019-11-09T11:00+01:00,864,349.3,19367.3,0.3,499.4,19629.3
2019-11-09T12:00+01:00,863.9,353.1,19140.2,0.3,396.6,19288.2
2019-11-09T13:00+01:00,863.3,354.6,17700.8,0.3,519.1,19108
2019-11-09T14:00+01:00,864.2,351.9,17710.6,0.3,504,19161.5
2019-11-09T15:00+01:00,864.7,352,19189.4,0.3,543.7,19435.4
2019-11-09T16:00+01:00,863.7,353.1,20400.3,0.3,517.9,19746.8
2019-11-09T17:00+01:00,864.2,355.6,20971.8,0.3,485.9,20006.6
2019-11-09T18:00+01:00,863.7,352.4,20802.3,0.3,537.2,20024.3
2019-11-09T19:00+01:00,860,357.7,20307.5,0.3,498.3,19575.6
2019-11-09T20:00+01:00,859.9,365.4,18975.9,0.3,507.8,19116.7
2019-11-09T21:00+01:00,859.1,360.6,16547.4,0.3,436.1,18485.3
2019-11-09T22:00+01:00,859.2,365.8,14678.2,0.3,452.5,18064.2
2019-11-09T23:00+01:00,858,366,12889.6,0.3,449.7,17744.5
2019-11-10T00:00+01:00,846.5,340.6,12341.2,0.3,394.8,17281.8
2019-11-10T01:00+01:00,845.8,350.4,11728.1,0.3,358.2,16927.5
2019-11-10T02:00+01:00,846.9,355.4,11454.2,0.3,316.5,16758.6
2019-11-10T03:00+01:00,846.6,360.7,11371.9,0.3,318.2,16749
2019-11-10T04:00+01:00,846.4,357.5,11546.6,0.3,354.9,16900.9
2019-11-10T05:00+01:00,846.1,358.3,11701.6,0.3,349.6,17065.9
2019-11-10T06:00+01:00,846.9,358.2,11819.8,0.3,324.3,17321.6
2019-11-10T07:00+01:00,845.9,349.5,12709.5,0.3,354.3,17763.1
2019-11-10T08:00+01:00,847.8,357.5,13934,0.3,318.5,18123
2019-11-10T09:00+01:00,851.2,347.1,15006.1,0.3,315.1,18566
2019-11-10T10:00+01:00,851.8,349.3,16087.7,0.3,325.6,18985.1
2019-11-10T11:00+01:00,851.9,338.4,16511.1,0.3,392.2,19140.4
2019-11-10T12:00+01:00,850.4,346.1,16874.3,0.3,364,19050.9
2019-11-10T13:00+01:00,849.9,350.2,16650.6,0.3,348.4,18890.5
2019-11-10T14:00+01:00,849.9,350.7,16705.5,0.3,313.5,18844
2019-11-10T15:00+01:00,856.8,346.4,18389.3,0.3,399.1,19241.7
2019-11-10T16:00+01:00,857.8,354.3,20533.8,0.3,358.1,19525.8
2019-11-10T17:00+01:00,858.3,362,21300.9,0.3,303.7,19685.8
2019-11-10T18:00+01:00,858.6,363.4,21254.4,0.3,307.6,19511
2019-11-10T19:00+01:00,860.5,359.8,20902.6,0.3,280.8,19371.5
2019-11-10T20:00+01:00,863,362.8,20719.9,0.3,326.4,19360.4
2019-11-10T21:00+01:00,866.8,360.1,20196,0.3,333.8,19041.4
2019-11-10T22:00+01:00,870.8,357.9,19268,0.3,424.4,18618.5
2019-11-10T23:00+01:00,870.7,352.9,15961.2,0.3,535.4,17977.6
2019-11-11T00:00+01:00,871.6,351.7,13422.4,0.3,447.6,17430.1
2019-11-11T01:00+01:00,869.8,352.5,12660.1,0.4,497.8,17324.4
2019-11-11T02:00+01:00,870.9,354.8,12398.2,0.3,478.2,17199.1
2019-11-11T03:00+01:00,871.4,355.3,12549.1,0.3,574.5,17336.4
2019-11-11T04:00+01:00,872.4,355.7,13255,0.4,539.6,17492.3
2019-11-11T05:00+01:00,904.6,355.1,15300.8,0.3,568.5,18050
2019-11-11T06:00+01:00,924.1,353.7,19021.3,0.3,629.4,19707.8
2019-11-11T07:00+01:00,945.9,356.3,21140.5,0.3,629.2,21367.7
2019-11-11T08:00+01:00,965.9,354.5,21501.3,0.3,527.5,21490.8
2019-11-11T09:00+01:00,974.4,348.6,21589.1,0.3,682,21608.2
2019-11-11T10:00+01:00,976.1,346.1,21182.2,0.3,575.4,21325.9
2019-11-11T11:00+01:00,970.4,347.1,21274.8,0.3,610.6,21059.4
2019-11-11T12:00+01:00,977.9,348.4,20907.5,0.3,558.7,20855.5
2019-11-11T13:00+01:00,976.1,342.3,21329.9,0.3,687.8,20909.1
2019-11-11T14:00+01:00,973.9,344.6,20797,0.3,815.7,20946.9
2019-11-11T15:00+01:00,974.5,348.8,21340.8,0.3,948.6,21097.7
2019-11-11T16:00+01:00,974.3,336.4,21497.3,0.3,1120.9,21559.2
2019-11-11T17:00+01:00,981.8,347.5,22146.3,0.3,1089.3,21458.8
2019-11-11T18:00+01:00,983,346.2,20963.4,0.3,1046.5,21004.3
2019-11-11T19:00+01:00,982.6,339.9,19264.7,0.3,1150.4,20887.7
2019-11-11T20:00+01:00,983.1,337.9,17257.8,0.3,1102.7,20342.2
2019-11-11T21:00+01:00,976.7,337.6,15771.4,0.3,1073.7,19740
2019-11-11T22:00+01:00,973.5,340.9,14333.9,0.3,1049.1,19128.9
2019-11-11T23:00+01:00,970.5,339.5,12477.6,0.3,984.7,18293.4
2019-11-12T00:00+01:00,952.7,337.9,11359.7,0.3,1019.8,17608.7
2019-11-12T01:00+01:00,952.4,343.8,10862.4,0.3,908.6,17098
2019-11-12T02:00+01:00,953.6,343.5,10735.6,0.3,969,17079.4
2019-11-12T03:00+01:00,954.2,336.5,10749.5,0.3,1001.4,17104.8
2019-11-12T04:00+01:00,954.1,343.4,11389.8,0.3,971.9,17164.8
2019-11-12T05:00+01:00,954.5,340,13089.7,0.3,982.4,17608.8
2019-11-12T06:00+01:00,958.6,337.3,15968.8,0.3,912.7,18920
2019-11-12T07:00+01:00,964.2,341.6,19163.5,0.4,860.2,20399.8
2019-11-12T08:00+01:00,965.2,339.8,19667.5,0.4,881.6,20585.5
2019-11-12T09:00+01:00,962.6,338.4,19167.4,0.4,961.2,20341.8
2019-11-12T10:00+01:00,963.7,349.4,18926.1,0.4,974,20419.3
2019-11-12T11:00+01:00,952.7,350.2,18187.3,0.4,978.2,20064.1
2019-11-12T12:00+01:00,950.4,347,17649,0.5,1071.8,19938.7
2019-11-12T13:00+01:00,952.5,347.1,18530.9,0.5,1152.3,19929.6
2019-11-12T14:00+01:00,956.1,350.2,19376.6,0.5,997.5,20001.9
2019-11-12T15:00+01:00,959.8,344.7,20474.3,0.5,1003.2,20312.6
2019-11-12T16:00+01:00,960.5,348.2,21149.7,0.5,1029.6,20653.6
2019-11-12T17:00+01:00,969.6,345.8,21493.1,0.5,1073.7,20566.8
2019-11-12T18:00+01:00,971.1,349.2,20808.2,0.6,1047.5,20015.6
2019-11-12T19:00+01:00,970.5,345,18576.4,0.6,1003,19502.1
2019-11-12T20:00+01:00,970.9,349.4,16562.9,0.6,970.7,19145.9
2019-11-12T21:00+01:00,964.8,348.6,14950.6,0.6,1035.8,18675.8
2019-11-12T22:00+01:00,964.9,343.8,13099.1,0.6,940.2,17893.8
2019-11-12T23:00+01:00,965.7,346,11366.5,0.6,1048.7,17336.3
2019-11-13T00:00+01:00,956.9,327.2,9716.1,0.6,1078.5,16752.4
2019-11-13T01:00+01:00,949.8,325.2,9385.6,0.6,955.9,16384.9
2019-11-13T02:00+01:00,948.6,327.2,9337.2,0.6,817.2,15982.2
2019-11-13T03:00+01:00,945.9,325.7,9610.7,0.6,916.7,16069.4
2019-11-13T04:00+01:00,947.5,325.6,10752.6,0.6,881.1,16217.2
2019-11-13T05:00+01:00,947.9,324.5,13145.8,0.6,864.2,16759.4
2019-11-13T06:00+01:00,950.8,317.3,16280.1,0.6,964.5,18459.9
2019-11-13T07:00+01:00,952.4,322.8,20165.9,0.6,836.1,19874.1
2019-11-13T08:00+01:00,970.4,320.6,19961.3,0.6,816.3,19509.2
2019-11-13T09:00+01:00,968.9,325.3,19711.2,0.6,796.9,19450
2019-11-13T10:00+01:00,971.8,322.7,20002.2,0.6,761.5,19341.6
2019-11-13T11:00+01:00,971.2,327.3,19880.9,0.6,777,19151.7
2019-11-13T12:00+01:00,974.1,325.6,20324.5,0.6,739.4,19155.5
2019-11-13T13:00+01:00,968,325.6,20184,0.6,692.7,19023.8
2019-11-13T14:00+01:00,967.7,326.5,20511.1,0.6,677.2,19098.6
2019-11-13T15:00+01:00,969.6,326.3,20788.2,0.6,691.7,19276.2
2019-11-13T16:00+01:00,967.3,321.7,20956.5,0.6,698,19636.5
2019-11-13T17:00+01:00,967.8,323.9,20927.1,0.6,759.3,19702.2
2019-11-13T18:00+01:00,969.2,324,20944.5,0.6,716.5,19314.2
2019-11-13T19:00+01:00,967.7,325.3,20432.3,0.6,645.7,19005.8
2019-11-13T20:00+01:00,959.6,327.3,19574.2,0.6,606.4,18808.4
2019-11-13T21:00+01:00,958.5,327.8,18285.6,0.6,566.7,18386
2019-11-13T22:00+01:00,952.6,328.6,15974.3,0.6,582.5,17687.5
2019-11-13T23:00+01:00,950.9,328.4,13531.8,0.6,542,16846.3
2019-11-14T00:00+01:00,938.9,323.3,12254.3,0.6,581.8,16293.1
2019-11-14T01:00+01:00,924.9,324.7,11515.4,0.6,548.5,16024.6
2019-11-14T02:00+01:00,919.1,324.9,11122,0.6,513.2,15887.9
2019-11-14T03:00+01:00,912.9,322,11317.3,0.6,489.9,15840.6
2019-11-14T04:00+01:00,909.8,320.4,12055.9,0.6,459.4,15957.5
2019-11-14T05:00+01:00,900,324.6,14325.6,0.6,469.2,16523.8
2019-11-14T06:00+01:00,901.5,323,18238.8,0.6,465.9,18065.5
2019-11-14T07:00+01:00,912.8,326.6,20749.9,0.6,447.1,19596.4
2019-11-14T08:00+01:00,928.5,323.3,20976.2,0.6,376.2,19790.5
2019-11-14T09:00+01:00,934.8,317.1,20337.5,0.6,336,19714.8
2019-11-14T10:00+01:00,936.9,326.4,20024.2,0.6,325.4,19663.9
2019-11-14T11:00+01:00,936.4,326.4,20736.9,0.6,297,19600.8
2019-11-14T12:00+01:00,940.6,324.6,20431.1,0.6,233.2,19315.4
2019-11-14T13:00+01:00,939.1,326,20575.7,0.6,201.9,19294.2
2019-11-14T14:00+01:00,936.5,326.3,21090,0.6,191.2,19330.6
2019-11-14T15:00+01:00,936.3,322.4,21290.9,0.6,211.3,19589.2
2019-11-14T16:00+01:00,935.6,326.3,21525.5,0.6,209.7,19930.4
2019-11-14T17:00+01:00,936.6,318.2,21312.4,0.6,201.7,19950.7
2019-11-14T18:00+01:00,954.8,326.7,20043.8,0.6,188.3,19458.8
2019-11-14T19:00+01:00,954.1,327,19264.8,0.6,214.6,19186.2
2019-11-14T20:00+01:00,948,324.5,17985.8,0.6,272.1,18996.7
2019-11-14T21:00+01:00,946.9,327.1,16945.8,0.6,262.9,18557.8
2019-11-14T22:00+01:00,945,312.6,15004.5,0.6,345.9,17802.8
2019-11-14T23:00+01:00,940.7,311.8,13496.7,0.6,404.5,17074.8
2019-11-15T00:00+01:00,947.2,345.1,11767,0.6,479.4,16552.3
2019-11-15T01:00+01:00,945.7,354.7,10694.8,0.6,647.3,16211.4
2019-11-15T02:00+01:00,945.8,360,10189.7,0.6,703.4,16016.7
2019-11-15T03:00+01:00,945.4,359.9,9986.9,0.6,667.5,16038.8
2019-11-15T04:00+01:00,945.4,358.4,10354.8,0.6,721,16156.9
2019-11-15T05:00+01:00,945.9,351.4,12029.7,0.6,652,16538.4
2019-11-15T06:00+01:00,950.2,357.6,14768.4,0.6,720.2,17935.8
2019-11-15T07:00+01:00,969.3,354.9,16867.3,0.6,677.8,19403.8
2019-11-15T08:00+01:00,985,355.8,17670.6,0.6,585.4,19647.7
2019-11-15T09:00+01:00,987.2,358.3,17265.4,0.6,711.9,19615.5
2019-11-15T10:00+01:00,990.8,357.2,17409.9,0.6,699.5,19616.7
2019-11-15T11:00+01:00,988,352.5,17172.3,0.6,698.6,19219.5
2019-11-15T12:00+01:00,987.5,347.1,17308.4,0.6,809.9,19348.9
2019-11-15T13:00+01:00,976.7,346.8,17159.2,0.6,803.4,19184.5
2019-11-15T14:00+01:00,975.5,350,17429.3,0.6,690.5,19190.6
2019-11-15T15:00+01:00,975.1,345.3,18785,0.6,685.5,19234.6
2019-11-15T16:00+01:00,975.8,346,19472.7,0.6,593,19466
2019-11-15T17:00+01:00,980.4,351.5,20107.2,0.6,583.7,19423.2
2019-11-15T18:00+01:00,979.4,350.3,19699.8,0.6,564.6,19201
2019-11-15T19:00+01:00,977.7,354.7,18402.1,0.6,562.5,18860.1
2019-11-15T20:00+01:00,976.6,356.6,16565.9,0.5,534.9,18443.6
2019-11-15T21:00+01:00,976,355.6,15754.8,0.6,494.4,17960.2
2019-11-15T22:00+01:00,970.4,357.4,14258.7,0.6,507.5,17488.1
2019-11-15T23:00+01:00,967,357.7,12645.9,0.5,535.6,17069.1
2019-11-16T00:00+01:00,929.2,355.5,11796.4,0.5,559.1,16593.4
2019-11-16T01:00+01:00,909.7,352.6,11470.7,0.5,514.4,16091.8
2019-11-16T02:00+01:00,901.5,355.2,11013.4,0.5,550.6,16038.9
2019-11-16T03:00+01:00,893.4,355,11403.6,0.5,575.4,15959
2019-11-16T04:00+01:00,893.7,355.8,11372.3,0.6,579.8,15869.4
2019-11-16T05:00+01:00,895.3,354.8,11427.8,0.5,630.5,16052.4
2019-11-16T06:00+01:00,894.9,355.3,11499.7,0.6,649,16303.8
2019-11-16T07:00+01:00,898.4,356.7,13354,0.6,677.1,16766.5
2019-11-16T08:00+01:00,899.8,352.4,15666.6,0.6,727.9,17547.5
2019-11-16T09:00+01:00,889,345.2,17146.7,0.6,700.4,18098.9
2019-11-16T10:00+01:00,887.4,351,16499.9,0.6,663.6,18407.1
2019-11-16T11:00+01:00,893.8,350.3,15482.5,0.6,801,18572.4
2019-11-16T12:00+01:00,891.9,346.4,13800.3,0.6,772.6,18484.6
2019-11-16T13:00+01:00,890.2,328.6,13965.8,0.5,784,18559.1
2019-11-16T14:00+01:00,889.3,323.1,13922.1,0.6,767.9,18477.3
2019-11-16T15:00+01:00,888.5,320.8,14286.8,0.5,725.6,18545.7
